job_key,status,stage,instance_id,method,repeat,seed,runtime_s,time_limit_s,returncode,algorithm_hash,solver_runner_hash,solver_config_hash,instance_hash,instance_file,policy_id,protocol,risk_missing_rule,worker_result_file,validation_file,raw_log_file,job_result_file,metadata_N,metadata_admission,metadata_compatibility,metadata_DAG,metadata_outsource_multiplier,metadata_main_seed,metadata_second_seed,objective,UB,LB,root_LP,root_gap,root_integrality,pricing_iterations,generated_columns,retained_columns,node_count,fallback_used,rmp_s,pricing_s,closure_s,compact_s,bp_s,validation_s,certificate,worker_self_task_count,worker_outsource_task_count,worker_self_ton_km,worker_outsource_ton_km,recomputed_gap
cf27e4ad9391a3e1a139aaa58b7d4cd91bae586e258364a67dd129743da47b35,FEASIBLE,C,stress_N0400_A080_C050_DM_O110_S20268088,COMPACT_GUROBI,1,20268088,601.3585015000008,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,09496b3fb87c8c111c8b7a633822f75d895dd9b35d48de09eb2c1954d1548042,82ef8d4de6176aed5b8701089199f24865faad43bc553be64c085109412e2853,data/instances/stage_c_structural/STR_088/instances/stress_N0400_A080_C050_DM_O110_S20268088,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O110_S20268088/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O110_S20268088/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O110_S20268088/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O110_S20268088/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,M,1.1,20268088,20268088,3998832.038895386,3998832.038895386,0.0,,,,,,,1.0,,,,,,,,False,0,400,,,1.0
e07d83a1f7be797f8cfe4c572a9d4053d334c03356a6bc4fcf5de42f7ff5069a,OPTIMAL,C,stress_N0400_A080_C050_DM_O090_S20269015,RCG_ED,1,20269015,29.765040799997223,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,5df112d383d09f520c50ed8f2dc573672878ee7f6b9103513db91f8e016d7ec3,456d30d3e357d5dbd42cbc3832099cffd79f9e7d1cb1f04060be71475170a8d2,data/instances/stage_c_structural/REP_15/instances/stress_N0400_A080_C050_DM_O090_S20269015,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/RCG_ED/repeat_01/job_result.json,400,0.8,0.5,M,0.9,20269015,20269015,2785301.239050911,2785301.239050911,2785300.7353374483,,,,,,,0.0,False,,,,,,,True,239,161,,,1.808470320694663e-07
d1d026aa074d2f2b2ebadec17991112aec4dbb0f9ca7960b95a78fb9bc199262,OPTIMAL,C,stress_N0400_A080_C050_DM_O090_S20269015,COMPACT_GUROBI,1,20269015,257.5125138000003,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,10b6961626ed2af33b6b6b37e74eb746fbe3145dbc8cf0fa7bf48d837f1b23a5,456d30d3e357d5dbd42cbc3832099cffd79f9e7d1cb1f04060be71475170a8d2,data/instances/stage_c_structural/REP_15/instances/stress_N0400_A080_C050_DM_O090_S20269015,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20269015/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,M,0.9,20269015,20269015,2785301.0717962887,2785301.0717962887,2785300.815104121,,,,,,,1.0,,,,,,,,True,239,161,,,9.215957672813717e-08
bf49c5ec76521217d7c1902b78a21a183ef9bb385aed74220cacfa3e5984726c,OPTIMAL,C,stress_N0400_A080_C050_DM_O090_S20268087,RCG_ED,1,20268087,26.79658489999929,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,17614a81cb51ca799f3f8592fa28df5762ad1bd02cdb13085e5068e1a596af89,09d65ae99f75392f9b38d2d246c64180778019d11afbb509013a713af85aa7c6,data/instances/stage_c_structural/STR_087/instances/stress_N0400_A080_C050_DM_O090_S20268087,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/RCG_ED/repeat_01/job_result.json,400,0.8,0.5,M,0.9,20268087,20268087,2796431.9891129327,2796431.9891129327,2796431.9891129327,,,,,,,1.0,False,,,,,,,True,249,151,,,0.0
c7fb3f467cde4446a0407dabce48454f09c6ed52be10a62dbf7feb43885e7d6f,OPTIMAL,C,stress_N0400_A080_C050_DM_O090_S20268087,COMPACT_GUROBI,1,20268087,256.5010160999991,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,316185652cf4f23de9a6e5412a16f5f1a87250d3bcf109c28c74bc934f478b5d,09d65ae99f75392f9b38d2d246c64180778019d11afbb509013a713af85aa7c6,data/instances/stage_c_structural/STR_087/instances/stress_N0400_A080_C050_DM_O090_S20268087,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DM_O090_S20268087/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,M,0.9,20268087,20268087,2796431.989112934,2796431.989112934,2796431.9891129313,,,,,,,1.0,,,,,,,,True,249,151,,,9.991187823354574e-16
c09358efa189fb7e15f733274fbe51e61407451a5fa1db5001e5e23eebd2692e,OPTIMAL,C,stress_N0400_A080_C050_DL_O110_S20268086,RCG_ED,1,20268086,25.933979000001273,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,aa5c225ddfebbffde1cc87b9cea4f28d0124bf6f621ce502c66e0a6508a7bbc6,51ad6ae1924b87e8d786a1c0d40ab5afd391284fcb77e7026fff085403f620c4,data/instances/stage_c_structural/STR_086/instances/stress_N0400_A080_C050_DL_O110_S20268086,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/RCG_ED/repeat_01/job_result.json,400,0.8,0.5,L,1.1,20268086,20268086,3019236.2277259612,3019236.2277259612,3019235.1972543183,,,,,,,0.0,False,,,,,,,True,262,138,,,3.4130209272940785e-07
ffd1156d750c43aaa5555706eb0058bc22b950b63218b1ca613f2f7f202218e2,OPTIMAL,C,stress_N0400_A080_C050_DL_O110_S20268086,COMPACT_GUROBI,1,20268086,116.83888499999921,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,67ace49ffd708777788d669f85b5a9e4214a3c7c46d0b61e53e735c9d24bbc19,51ad6ae1924b87e8d786a1c0d40ab5afd391284fcb77e7026fff085403f620c4,data/instances/stage_c_structural/STR_086/instances/stress_N0400_A080_C050_DL_O110_S20268086,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O110_S20268086/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,L,1.1,20268086,20268086,3019236.241917816,3019236.241917816,3019235.197254317,,,,,,,1.0,,,,,,,,True,262,138,,,3.460025699896467e-07
1ebefa035cd588ecf0b4abd748e65d505166ce8d4778decbf591e3dc19f0e2f8,OPTIMAL,C,stress_N0400_A080_C050_DL_O090_S20268085,RCG_ED,1,20268085,11.772644699998636,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,ae355ece15eb8d788d76437e4955d013ade85fc545adecddedeffb6b90318fa4,e7b18aac82c76a0e933247cad850857a567da060ec230371a273985fdf414cac,data/instances/stage_c_structural/STR_085/instances/stress_N0400_A080_C050_DL_O090_S20268085,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/RCG_ED/repeat_01/job_result.json,400,0.8,0.5,L,0.9,20268085,20268085,2738190.466376051,2738190.466376051,2738190.466376051,,,,,,,1.0,False,,,,,,,True,224,176,,,0.0
9c4288ee714ee3801309d2218d6c1c2b0aa42aaf27974867bbc992b47d329f72,OPTIMAL,C,stress_N0400_A080_C050_DL_O090_S20268085,COMPACT_GUROBI,1,20268085,129.30382709999867,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,89ede4c34f4cd8f8c38654baf8af0c1126d417d634faf278d2829105ce270179,e7b18aac82c76a0e933247cad850857a567da060ec230371a273985fdf414cac,data/instances/stage_c_structural/STR_085/instances/stress_N0400_A080_C050_DL_O090_S20268085,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DL_O090_S20268085/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,L,0.9,20268085,20268085,2738190.466376051,2738190.466376051,2738190.46637605,,,,,,,1.0,,,,,,,,True,224,176,,,3.40123372004895e-16
d6132a24cbebf1d93de9cd50250c8ca415dc9fec8d587375edfee7d9e8761861,OPTIMAL,C,stress_N0400_A080_C050_DH_O110_S20268090,RCG_ED,1,20268090,162.42592420000074,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,49021be122d831113acbb4132adce1b577912d9872214e5726799274ded4860d,224be47cb89dfe2e35a3032e2fdff90ca529fb32579d2599e06d60b4018a9057,data/instances/stage_c_structural/STR_090/instances/stress_N0400_A080_C050_DH_O110_S20268090,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/RCG_ED/repeat_01/job_result.json,400,0.8,0.5,H,1.1,20268090,20268090,2900703.4860591283,2900703.4860591283,2900700.6621294864,,,,,,,0.0,False,,,,,,,True,355,45,,,9.735326811007615e-07
460ad8fadfeebeb1e0c9938972ba7946d1a251418753b242bba08ccc95374c30,FEASIBLE,C,stress_N0400_A080_C050_DH_O110_S20268090,COMPACT_GUROBI,1,20268090,601.6505283999995,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,42c4840c1637ecfe5a38bf3b139ca0dccfbd99c54abcc865b4d6f74d25ef3392,224be47cb89dfe2e35a3032e2fdff90ca529fb32579d2599e06d60b4018a9057,data/instances/stage_c_structural/STR_090/instances/stress_N0400_A080_C050_DH_O110_S20268090,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O110_S20268090/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,H,1.1,20268090,20268090,3860935.0639902237,3860935.0639902237,30867.87858922,,,,,,,1.0,,,,,,,,False,0,400,,,0.9920050769884438
282782631bfd1232dfe67f0dd2d8be017c9eb9c9e7d7617df29e28bbf918170a,OPTIMAL,C,stress_N0400_A080_C050_DH_O090_S20268089,RCG_ED,1,20268089,36.756217500000275,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,20df7df1a259af2677f17f8381b5af9445ab0ae1959886d2899216fbfa19275a,cdeab07ca6b06c7182606795b04a35f84a63183295b8c12a1bbc211fe25872b8,data/instances/stage_c_structural/STR_089/instances/stress_N0400_A080_C050_DH_O090_S20268089,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/RCG_ED/repeat_01/job_result.json,400,0.8,0.5,H,0.9,20268089,20268089,2857695.083236855,2857695.083236855,2857695.083236855,,,,,,,1.0,False,,,,,,,True,235,165,,,0.0
7b55a4072365e13dc0ff84d3e1ff11640155fa2e5c0a21a47e311e401fb3ef7e,OPTIMAL,C,stress_N0400_A080_C050_DH_O090_S20268089,COMPACT_GUROBI,1,20268089,437.7699762000011,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,d6fec17bcece8ecc84e768812d6d2ccedb9a2b67d545e64ee8f48bfb5b1c2868,cdeab07ca6b06c7182606795b04a35f84a63183295b8c12a1bbc211fe25872b8,data/instances/stage_c_structural/STR_089/instances/stress_N0400_A080_C050_DH_O090_S20268089,,,,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A080_C050_DH_O090_S20268089/COMPACT_GUROBI/repeat_01/job_result.json,400,0.8,0.5,H,0.9,20268089,20268089,2857695.0832368555,2857695.0832368555,2857695.0832368555,,,,,,,1.0,,,,,,,,True,235,165,,,0.0
b15f370317536ea0acb4b1acf60f68416301b0ec508f9ecfe33d45c6f6c2c6f2,OPTIMAL,C,stress_N0400_A050_C080_DM_O110_S20268082,RCG_ED,1,20268082,80.76999879999858,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,c6cc0ddc3d464b0537a2cdece83be2003e5913599af1696190fc248448a64878,9e0f0c4f52b69dbb4244d0183b64f5711eec5569d5059dc40868b269d5d732b2,data/instances/stage_c_structural/STR_082/instances/stress_N0400_A050_C080_DM_O110_S20268082,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/RCG_ED/repeat_01/job_result.json,400,0.5,0.8,M,1.1,20268082,20268082,3153597.30913799,3153597.30913799,3153597.298980764,,,,,,,0.0,False,,,,,,,True,270,130,,,3.2208380219498753e-09
86d83f28a0e3451e28f422359043aebac6b11d55f43f829691de51803a731ed6,FEASIBLE,C,stress_N0400_A050_C080_DM_O110_S20268082,COMPACT_GUROBI,1,20268082,601.6139860999992,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,985caceda01926501f4324bbc3fa1272d83221236086d9328f092fc98030710b,9e0f0c4f52b69dbb4244d0183b64f5711eec5569d5059dc40868b269d5d732b2,data/instances/stage_c_structural/STR_082/instances/stress_N0400_A050_C080_DM_O110_S20268082,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O110_S20268082/COMPACT_GUROBI/repeat_01/job_result.json,400,0.5,0.8,M,1.1,20268082,20268082,3911109.4962913524,3911109.4962913524,0.0,,,,,,,1.0,,,,,,,,False,0,400,,,1.0
64fe2a7d4f488c9c6c354f143c32c20e112405ffdc0268c8ceff2d6dc9ae94d9,OPTIMAL,C,stress_N0400_A050_C080_DM_O090_S20268081,RCG_ED,1,20268081,41.8255979000005,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,8728be28cb2edb3f5130239d4ee5a95313487d89dd8666c5cbba0752d68ceaae,1079c0d973e37d5f19e6d2e1fbd40f037593f612f8727624c6f6843fd8d9c63c,data/instances/stage_c_structural/STR_081/instances/stress_N0400_A050_C080_DM_O090_S20268081,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/RCG_ED/repeat_01/job_result.json,400,0.5,0.8,M,0.9,20268081,20268081,2830628.94309817,2830628.94309817,2830628.94309817,,,,,,,1.0,False,,,,,,,True,185,215,,,0.0
3fd1897a366f96e0d48bb1c661bb446246fe44d9c035b5ab3734f5516082c345,OPTIMAL,C,stress_N0400_A050_C080_DM_O090_S20268081,COMPACT_GUROBI,1,20268081,424.95861180000065,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,af17f0f37bb5a9ab0796876be69e5843b59c44c7351bec28bd91508349b99dba,1079c0d973e37d5f19e6d2e1fbd40f037593f612f8727624c6f6843fd8d9c63c,data/instances/stage_c_structural/STR_081/instances/stress_N0400_A050_C080_DM_O090_S20268081,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DM_O090_S20268081/COMPACT_GUROBI/repeat_01/job_result.json,400,0.5,0.8,M,0.9,20268081,20268081,2830628.9430981716,2830628.9430981716,2830628.943098171,,,,,,,1.0,,,,,,,,True,185,215,,,1.6450806399162478e-16
552423e6613d3063ced1b4bda0d6356c155edb985ab32fc2ae3c6733d7893a5c,OPTIMAL,C,stress_N0400_A050_C080_DL_O110_S20268080,RCG_ED,1,20268080,16.206910800001424,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,42ff8bbd8aaec182de826a8e31b603e3f4d9ea1531dd276b984e153c5cd76b31,9f3e100dd3e7085e5591f1802e1f769c8d9fb563f48bd130d5105e3eafeeb892,data/instances/stage_c_structural/STR_080/instances/stress_N0400_A050_C080_DL_O110_S20268080,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/RCG_ED/repeat_01/job_result.json,400,0.5,0.8,L,1.1,20268080,20268080,3173649.5055310912,3173649.5055310912,3173649.5055310912,,,,,,,1.0,False,,,,,,,True,192,208,,,0.0
6b597ca13c752e4a7f54f1fd9efa510a74e0788d2cde67741c9573ec10ffa10d,OPTIMAL,C,stress_N0400_A050_C080_DL_O110_S20268080,COMPACT_GUROBI,1,20268080,241.2562498999996,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,0c376f013f609d3881844778e443f59c1f1f281daa7ab692b6cc06fb64265625,9f3e100dd3e7085e5591f1802e1f769c8d9fb563f48bd130d5105e3eafeeb892,data/instances/stage_c_structural/STR_080/instances/stress_N0400_A050_C080_DL_O110_S20268080,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O110_S20268080/COMPACT_GUROBI/repeat_01/job_result.json,400,0.5,0.8,L,1.1,20268080,20268080,3173649.505531094,3173649.505531094,3173649.505531094,,,,,,,1.0,,,,,,,,True,192,208,,,0.0
e69158863936c757eb764e29d7efda75121ecc3eee561ba613c47c12c7d342f5,OPTIMAL,C,stress_N0400_A050_C080_DL_O090_S20268079,RCG_ED,1,20268079,13.933989200000724,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,954a95d1e4973ce2bd26394f75f260e676a65e2204212da8017f717617a103e7,583f47f68d9a795ad2ffc36aa1dcbd8ed28bfda1ba3862354f39a7f3f0b71bce,data/instances/stage_c_structural/STR_079/instances/stress_N0400_A050_C080_DL_O090_S20268079,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/RCG_ED/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/RCG_ED/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/RCG_ED/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/RCG_ED/repeat_01/job_result.json,400,0.5,0.8,L,0.9,20268079,20268079,2796390.971298815,2796390.971298815,2796390.971298815,,,,,,,1.0,False,,,,,,,True,166,234,,,0.0
39e73e93423285c2befc013ef6c8fdcfdbd0851ee56470d3430b617aef64e1ad,OPTIMAL,C,stress_N0400_A050_C080_DL_O090_S20268079,COMPACT_GUROBI,1,20268079,89.99139309999919,600.0,0,0632d874f83c5adf8bffe9963edb486eb015c5edb36ef5016d6e122503a223b2,e90ecbd4df4b696144b81eb8632dc148454c814d0767e3c320b42bbbeb148c48,14333ded54bb1d0f12a386f9bdc1b0522bf3f04b8ce2035eef4e1df6262ee96b,583f47f68d9a795ad2ffc36aa1dcbd8ed28bfda1ba3862354f39a7f3f0b71bce,data/instances/stage_c_structural/STR_079/instances/stress_N0400_A050_C080_DL_O090_S20268079,,,,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/COMPACT_GUROBI/repeat_01/result.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/COMPACT_GUROBI/repeat_01/independent_validation.json,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/COMPACT_GUROBI/repeat_01/process_stdout.log,run_state/stage_c_jobs/stress_N0400_A050_C080_DL_O090_S20268079/COMPACT_GUROBI/repeat_01/job_result.json,400,0.5,0.8,L,0.9,20268079,20268079,2796390.971298817,2796390.971298817,2796390.971298817,,,,,,,1.0,,,,,,,,True,166,234,,,0.0
