completed,instance_name,method,method_id,algorithm_name,algorithm_version,repeat,success,optimal_certified,objective,best_bound,global_gap,reduced_cost_filtering_complete,root_pricing_complete,total_wall_seconds,root_seconds,enumeration_seconds,finite_master_seconds,enumeration_complete,incomplete_reason,enumerated_route_count,explored_prefix_count,pruned_prefix_count,relevant_reduced_cost_cutoff,finite_master_gap,implicit_closure_used,implicit_closure_seconds,network_filter_seconds,root_cg_time,reduced_cost_filter_time,filtered_compact_build_time,filtered_compact_mip_time,fallback_bp_time,independent_validation_time,sparse_filtered_model_used
True,stress_N0400_A080_C050_DH_O110_S20267911,ECP-RCF,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,2910734.6203704323,2910730.8453744706,1.2969220674647978e-06,False,True,601.3282229000033,151.93996119999792,0.0,0.0,False,ecp_direct_sparse_implicit_closure,0,0,0,346.3738091257401,,True,10.487300499997218,0.8338356000022031,151.93996119999792,0.8338356000022031,9.66215380000358,0.5469782000000123,437.9283887000056,0.0,True
True,stress_N0400_A100_C080_DM_O090_S20267912,ECP-RCF,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,2697743.9796418855,2697743.9796418855,0.0,True,True,66.20046880000154,66.06946260000404,0.0,0.0,False,root_already_certified,0,0,0,0.0,0.0,False,0.0,0.0,66.06946260000404,0.0,0.0,0.0,0.0,0.013289100010297261,False
True,GD-4-250-2_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43651.65,43651.649999999994,0.0,True,True,16.8587516000116,16.82411060000595,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,16.82411060000595,0.0,0.0,0.0,0.0,0.0021643999934894964,False
True,GD-4-250-2_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43651.65,43651.649999999994,0.0,True,True,18.904250699997647,18.849734399991576,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,18.849734399991576,0.0,0.0,0.0,0.0,0.003485599998384714,False
True,GD-4-250-2_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43651.65,43651.649999999994,0.0,True,True,17.862955600008718,17.803873800003203,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,17.803873800003203,0.0,0.0,0.0,0.0,0.0036957999982405454,False
True,GD-4-250-5_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43657.65,43657.65000000002,0.0,True,True,16.451516299988725,16.392046900000423,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,16.392046900000423,0.0,0.0,0.0,0.0,0.004024599998956546,False
True,GD-4-250-5_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43657.65,43657.65000000002,0.0,True,True,16.129360399994766,16.0853541999968,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,16.0853541999968,0.0,0.0,0.0,0.0,0.0025624999980209395,False
True,GD-4-250-5_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43657.65,43657.65000000002,0.0,True,True,15.591526899996097,15.552802399994107,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,15.552802399994107,0.0,0.0,0.0,0.0,0.0025382000021636486,False
True,GD-4-250-9_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43197.799999999996,43197.799999999996,0.0,True,True,11.576068599999417,11.528341299999738,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,11.528341299999738,0.0,0.0,0.0,0.0,0.003972000005887821,False
True,GD-4-250-9_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43197.799999999996,43197.799999999996,0.0,True,True,10.86816889999318,10.821348999990732,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,10.821348999990732,0.0,0.0,0.0,0.0,0.004020199994556606,False
True,GD-4-250-9_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43197.799999999996,43197.799999999996,0.0,True,True,11.503647699995781,11.458936399998493,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,11.458936399998493,0.0,0.0,0.0,0.0,0.004138499993132427,False
True,GD-4-500-1_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,84422.5,84422.50000000004,0.0,True,True,288.4945441000018,288.1849261000025,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,288.1849261000025,0.0,0.0,0.0,0.0,0.0075443999958224595,False
True,GD-4-500-1_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,84422.5,84422.50000000004,0.0,True,True,289.39122620000853,289.1440166999964,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,289.1440166999964,0.0,0.0,0.0,0.0,0.005371399995055981,False
True,GD-4-500-1_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,84422.5,84422.50000000004,0.0,True,True,288.14780570000585,287.8788568000018,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,287.8788568000018,0.0,0.0,0.0,0.0,0.005066799989435822,False
True,GD-4-500-5_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,87251.95,87251.95000000004,0.0,True,True,194.93855940000503,194.53504700001213,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,194.53504700001213,0.0,0.0,0.0,0.0,0.020038700007717125,False
True,GD-4-500-5_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,87251.95,87251.95000000004,0.0,True,True,225.7496841999964,225.46590769999602,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,225.46590769999602,0.0,0.0,0.0,0.0,0.00866439999663271,False
True,GD-4-500-5_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,87251.95,87251.95000000004,0.0,True,True,225.6731077000004,225.3980034999986,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,225.3980034999986,0.0,0.0,0.0,0.0,0.005207199996220879,False
True,GD-4-500-9_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,86658.6,86658.59999999999,0.0,True,True,272.8238190999982,272.49942290000035,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,272.49942290000035,0.0,0.0,0.0,0.0,0.008674800003063865,False
True,GD-4-500-9_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,86658.6,86658.59999999999,0.0,True,True,273.22871319999103,273.0121450000006,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,273.0121450000006,0.0,0.0,0.0,0.0,0.005180400010431185,False
True,GD-4-500-9_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,86658.6,86658.59999999999,0.0,True,True,272.19649140001275,271.9167642000102,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,271.9167642000102,0.0,0.0,0.0,0.0,0.010669299997971393,False
True,GD-4-750-2_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,136753.44999999998,,,False,False,609.0538225999917,608.4415806000034,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,608.4415806000034,0.0,0.0,0.0,0.0,0.0013168999867048115,False
True,GD-4-750-2_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,136753.44999999998,,,False,False,611.0714099999896,610.4089080999984,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,610.4089080999984,0.0,0.0,0.0,0.0,0.0011040999961551279,False
True,GD-4-750-2_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,136753.44999999998,,,False,False,621.7117507999938,620.8671897000022,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,620.8671897000022,0.0,0.0,0.0,0.0,0.0015839999978197739,False
True,GD-4-750-7_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,136217.64999999997,,,False,False,610.383050000004,609.636553400007,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,609.636553400007,0.0,0.0,0.0,0.0,0.0012229999992996454,False
True,GD-4-750-7_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,136217.64999999997,,,False,False,614.9991788000043,614.4023546999961,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,614.4023546999961,0.0,0.0,0.0,0.0,0.0015501000016229227,False
True,GD-4-750-7_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,136217.64999999997,,,False,False,609.6420267000067,609.108859400003,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,609.108859400003,0.0,0.0,0.0,0.0,0.001579100004164502,False
True,GD-4-750-8_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,134165.64999999997,,,False,False,613.3518496000033,612.4856507000077,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,612.4856507000077,0.0,0.0,0.0,0.0,0.001652300008572638,False
True,GD-4-750-8_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,134165.64999999997,,,False,False,608.2425389999989,607.6997402999987,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,607.6997402999987,0.0,0.0,0.0,0.0,0.0011404999968362972,False
True,GD-4-750-8_REVISED_DERIVED,Fixed-batch CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,134165.64999999997,,,False,False,609.1759365999897,608.2749130999873,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,608.2749130999873,0.0,0.0,0.0,0.0,0.0011444999981904402,False
True,GD-4-250-2_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43651.649999999994,43651.649999999994,0.0,True,True,64.64186969998991,64.61654750000162,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,64.61654750000162,0.0,0.0,0.0,0.0,0.0023053000040818006,False
True,GD-4-250-2_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43651.649999999994,43651.649999999994,0.0,True,True,64.29705389999435,64.26219819999824,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,64.26219819999824,0.0,0.0,0.0,0.0,0.004722500001662411,False
True,GD-4-250-2_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43651.649999999994,43651.649999999994,0.0,True,True,64.55051019998791,64.51850120000017,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,64.51850120000017,0.0,0.0,0.0,0.0,0.00293729999975767,False
True,GD-4-250-5_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43657.65,43657.65,0.0,True,True,77.15823730001284,77.12404059999972,0.0,0.0,False,root_already_certified,0,0,0,0.0,0.0,False,0.0,0.0,77.12404059999972,0.0,0.0,0.0,0.0,0.003872000001138076,False
True,GD-4-250-5_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43657.65,43657.65,0.0,True,True,79.52697690000059,79.5033386000141,0.0,0.0,False,root_already_certified,0,0,0,0.0,0.0,False,0.0,0.0,79.5033386000141,0.0,0.0,0.0,0.0,0.002905699991970323,False
True,GD-4-250-5_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43657.65,43657.65,0.0,True,True,76.88358579999476,76.84906860000046,0.0,0.0,False,root_already_certified,0,0,0,0.0,0.0,False,0.0,0.0,76.84906860000046,0.0,0.0,0.0,0.0,0.003775699995458126,False
True,GD-4-250-9_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43197.8,43197.799999999996,0.0,True,True,69.80070710000291,59.86204730000463,0.0,0.0,False,explicit_route_limit_implicit_closure_complete,0,0,0,1.3500000000058208,,True,9.34152030000405,0.5529723999934504,59.86204730000463,0.5529723999934504,1.1820603999949526,8.129284099995857,0.0,0.004872899997280911,True
True,GD-4-250-9_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43197.8,43197.799999999996,0.0,True,True,69.24121419999574,60.878060199989704,0.0,0.0,False,explicit_route_limit_implicit_closure_complete,0,0,0,1.3500000000058208,,True,7.954731299993,0.3682781999959843,60.878060199989704,0.3682781999959843,0.9295477999985451,6.997123799999827,0.0,0.0037841000012122095,True
True,GD-4-250-9_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43197.8,43197.799999999996,0.0,True,True,66.21931859999313,57.488493600001675,0.0,0.0,False,explicit_route_limit_implicit_closure_complete,0,0,0,1.3500000000058208,,True,8.247179199999664,0.45591910000075586,57.488493600001675,0.45591910000075586,1.1733630999951856,7.056198400008725,0.0,0.002470099992933683,True
True,GD-4-500-1_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,88191.35000000002,,,False,False,604.2428688999935,603.9997225999978,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.9997225999978,0.0,0.0,0.0,0.0,0.0012962999899173155,False
True,GD-4-500-1_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,88191.35000000002,,,False,False,604.0881485999998,603.8331246000016,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.8331246000016,0.0,0.0,0.0,0.0,0.001178899998194538,False
True,GD-4-500-1_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,84729.6,,,False,False,602.8040314999962,602.6340650999919,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,602.6340650999919,0.0,0.0,0.0,0.0,0.004593699995893985,False
True,GD-4-500-5_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,87304.65,,,False,False,603.0279532999994,602.8412212999974,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,602.8412212999974,0.0,0.0,0.0,0.0,0.005540900005144067,False
True,GD-4-500-5_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,87579.29999999999,,,False,False,603.0797702999989,602.8351168999943,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,602.8351168999943,0.0,0.0,0.0,0.0,0.005066600002464838,False
True,GD-4-500-5_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,87484.5,,,False,False,603.5987724000006,603.4026475999999,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.4026475999999,0.0,0.0,0.0,0.0,0.004867299998295493,False
True,GD-4-500-9_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,86991.05,,,False,False,603.7369044999941,603.5362209000014,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.5362209000014,0.0,0.0,0.0,0.0,0.004730599990580231,False
True,GD-4-500-9_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,86991.05,,,False,False,603.3641630000056,603.1363229999988,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.1363229999988,0.0,0.0,0.0,0.0,0.004898799990769476,False
True,GD-4-500-9_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,86980.05000000002,,,False,False,604.9431467999966,604.6634049999993,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,604.6634049999993,0.0,0.0,0.0,0.0,0.006828300000051968,False
True,GD-4-750-2_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,136753.44999999998,,,False,False,606.5668072000117,606.0606990000088,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,606.0606990000088,0.0,0.0,0.0,0.0,0.0011391000007279217,False
True,GD-4-750-2_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,136753.44999999998,,,False,False,607.5448424999922,607.0445350999944,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,607.0445350999944,0.0,0.0,0.0,0.0,0.0010511999862501398,False
True,GD-4-750-2_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,136753.44999999998,,,False,False,605.4095169999928,604.8755388999998,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,604.8755388999998,0.0,0.0,0.0,0.0,0.0012035000108880922,False
True,GD-4-750-7_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,136217.64999999997,,,False,False,604.1880339999916,603.6755429000041,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,603.6755429000041,0.0,0.0,0.0,0.0,0.0010551999876042828,False
True,GD-4-750-7_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,136217.64999999997,,,False,False,604.6326380999963,604.0642446999991,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,604.0642446999991,0.0,0.0,0.0,0.0,0.0011704000062309206,False
True,GD-4-750-7_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,136217.64999999997,,,False,False,606.1794589999918,605.6298133999953,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,605.6298133999953,0.0,0.0,0.0,0.0,0.0011959000112256035,False
True,GD-4-750-8_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,False,134165.64999999997,,,False,False,606.7314188999881,606.1907672999951,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,606.1907672999951,0.0,0.0,0.0,0.0,0.0010928000119747594,False
True,GD-4-750-8_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,False,134165.64999999997,,,False,False,602.6975767999975,602.126757200007,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,602.126757200007,0.0,0.0,0.0,0.0,0.001094299994292669,False
True,GD-4-750-8_REVISED_DERIVED,Single-column CG/BP,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,False,134165.64999999997,,,False,False,605.9126438000094,605.2372419000021,0.0,0.0,False,root_not_ready,0,0,0,,,False,0.0,0.0,605.2372419000021,0.0,0.0,0.0,0.0,0.0011904999992111698,False
True,GD-4-250-2_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43651.65,43651.649999999994,0.0,True,True,15.921846700002789,15.864037899998948,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,15.864037899998948,0.0,0.0,0.0,0.0,0.0023210999934235588,False
True,GD-4-250-2_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43651.65,43651.649999999994,0.0,True,True,15.74245659999724,15.687417499997537,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,15.687417499997537,0.0,0.0,0.0,0.0,0.0025290000048698857,False
True,GD-4-250-2_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43651.65,43651.649999999994,0.0,True,True,16.546424099986325,16.459666899987496,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,16.459666899987496,0.0,0.0,0.0,0.0,0.0028251000039745122,False
True,GD-4-250-5_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43657.65000000001,43657.649999999994,0.0,True,True,17.26128890000109,17.189053900001454,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,17.189053900001454,0.0,0.0,0.0,0.0,0.002671800000825897,False
True,GD-4-250-5_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43657.65000000001,43657.649999999994,0.0,True,True,17.036208999998053,16.9754033999925,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,16.9754033999925,0.0,0.0,0.0,0.0,0.002656700002262369,False
True,GD-4-250-5_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43657.65000000001,43657.649999999994,0.0,True,True,16.744485400005942,16.6743884000025,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,16.6743884000025,0.0,0.0,0.0,0.0,0.002565100003266707,False
True,GD-4-250-9_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,43197.799999999996,43197.799999999996,0.0,True,True,11.125829299999168,11.048652800003765,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,11.048652800003765,0.0,0.0,0.0,0.0,0.003333300002850592,False
True,GD-4-250-9_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,43197.799999999996,43197.799999999996,0.0,True,True,11.234632699997746,11.179527900007088,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,11.179527900007088,0.0,0.0,0.0,0.0,0.0032470000005559996,False
True,GD-4-250-9_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,43197.799999999996,43197.799999999996,0.0,True,True,11.113951299994369,11.061077399994247,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,11.061077399994247,0.0,0.0,0.0,0.0,0.0029777999880025163,False
True,GD-4-500-1_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,84422.5,84422.5,0.0,True,True,342.5200043999939,342.17373609999777,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,342.17373609999777,0.0,0.0,0.0,0.0,0.005491099989740178,False
True,GD-4-500-1_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,84422.5,84422.5,0.0,True,True,344.01110530000005,343.6678758999915,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,343.6678758999915,0.0,0.0,0.0,0.0,0.005384899995988235,False
True,GD-4-500-1_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,84422.5,84422.5,0.0,True,True,339.63923300000897,339.3461141000007,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,339.3461141000007,0.0,0.0,0.0,0.0,0.005061699994257651,False
True,GD-4-500-5_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,87251.95,87251.95000000001,0.0,True,True,225.92190210000263,225.65867109999817,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,225.65867109999817,0.0,0.0,0.0,0.0,0.005542999992030673,False
True,GD-4-500-5_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,87251.95,87251.95000000001,0.0,True,True,216.1398867000098,215.89278520000516,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,215.89278520000516,0.0,0.0,0.0,0.0,0.005438100008177571,False
True,GD-4-500-5_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,3,True,True,87251.95,87251.95000000001,0.0,True,True,214.41441060000216,214.15674679999938,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,214.15674679999938,0.0,0.0,0.0,0.0,0.005720700006349944,False
True,GD-4-500-9_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,1,True,True,86658.6,86658.6,0.0,True,True,285.0186093000084,284.681476800004,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,284.681476800004,0.0,0.0,0.0,0.0,0.005162400004337542,False
True,GD-4-500-9_REVISED_DERIVED,Without stabilization,ECP_RCF,Equivalence-Class Pricing and Reduced-Cost Filtering,final,2,True,True,86658.6,86658.6,0.0,True,True,291.4886753000028,291.1497911000042,0.0,0.0,False,root_bound_closure_certified,0,0,0,0.0,0.0,False,0.0,0.0,291.1497911000042,0.0,0.0,0.0,0.0,0.005398099994636141,False
