from_node_id,to_node_id,distance_km,travel_hours,source_travel_minutes
L0018,L0038,15.0,0.25,15
L0018,L0039,42.0,0.7,42
L0018,L0040,10.0,0.16666666666666666,10
L0018,L0041,3.0,0.05,3
L0018,L0042,31.0,0.5166666666666667,31
L0018,L0043,36.0,0.6,36
L0018,L0044,33.0,0.55,33
L0018,L0045,18.0,0.3,18
L0018,L0046,33.0,0.55,33
L0018,L0047,24.0,0.4,24
L0018,L0048,28.0,0.4666666666666667,28
L0018,L0049,10.0,0.16666666666666666,10
L0018,L0050,18.0,0.3,18
L0018,L0051,20.0,0.3333333333333333,20
L0018,L0052,40.0,0.6666666666666666,40
L0018,L0053,20.0,0.3333333333333333,20
L0018,L0054,31.0,0.5166666666666667,31
L0018,L0055,42.0,0.7,42
L0018,L0056,22.0,0.36666666666666664,22
L0018,L0057,45.0,0.75,45
L0018,L0058,14.0,0.23333333333333334,14
L0018,L0059,27.0,0.45,27
L0018,L0060,9.0,0.15,9
L0018,L0061,17.0,0.2833333333333333,17
L0018,L0062,3.0,0.05,3
L0018,L0063,32.0,0.5333333333333333,32
L0018,L0064,29.0,0.48333333333333334,29
L0018,L0065,31.0,0.5166666666666667,31
L0018,L0066,27.0,0.45,27
L0018,L0067,6.0,0.1,6
L0018,L0068,34.0,0.5666666666666667,34
L0018,L0069,28.0,0.4666666666666667,28
L0018,L0070,18.0,0.3,18
L0018,L0071,32.0,0.5333333333333333,32
L0018,L0072,26.0,0.43333333333333335,26
L0018,L0073,27.0,0.45,27
L0018,L0074,22.0,0.36666666666666664,22
L0018,L0075,13.0,0.21666666666666667,13
L0018,L0076,19.0,0.31666666666666665,19
L0018,L0077,21.0,0.35,21
L0018,L0078,36.0,0.6,36
L0019,L0000,14.0,0.23333333333333334,14
L0019,L0001,53.0,0.8833333333333333,53
L0019,L0002,73.0,1.2166666666666666,73
L0019,L0003,53.0,0.8833333333333333,53
L0019,L0004,62.0,1.0333333333333334,62
L0019,L0005,29.0,0.48333333333333334,29
L0019,L0006,54.0,0.9,54
L0019,L0007,22.0,0.36666666666666664,22
L0019,L0008,55.0,0.9166666666666666,55
L0019,L0009,62.0,1.0333333333333334,62
L0019,L0010,36.0,0.6,36
L0019,L0011,57.0,0.95,57
L0019,L0012,29.0,0.48333333333333334,29
L0019,L0013,50.0,0.8333333333333334,50
L0019,L0014,52.0,0.8666666666666667,52
L0019,L0015,56.0,0.9333333333333333,56
L0019,L0016,64.0,1.0666666666666667,64
L0019,L0017,34.0,0.5666666666666667,34
L0019,L0018,22.0,0.36666666666666664,22
L0019,L0019,0.0,0.0,0
L0019,L0020,42.0,0.7,42
L0019,L0021,68.0,1.1333333333333333,68
L0019,L0022,43.0,0.7166666666666667,43
L0019,L0023,28.0,0.4666666666666667,28
L0019,L0024,11.0,0.18333333333333332,11
L0019,L0025,33.0,0.55,33
L0019,L0026,31.0,0.5166666666666667,31
L0019,L0027,50.0,0.8333333333333334,50
L0019,L0028,21.0,0.35,21
L0019,L0029,6.0,0.1,6
L0019,L0030,3.0,0.05,3
L0019,L0031,44.0,0.7333333333333333,44
L0019,L0032,50.0,0.8333333333333334,50
L0019,L0033,7.0,0.11666666666666667,7
L0019,L0034,54.0,0.9,54
L0019,L0035,14.0,0.23333333333333334,14
L0019,L0036,38.0,0.6333333333333333,38
L0019,L0037,20.0,0.3333333333333333,20
L0019,L0038,11.0,0.18333333333333332,11
L0019,L0039,50.0,0.8333333333333334,50
L0019,L0040,21.0,0.35,21
L0019,L0041,20.0,0.3333333333333333,20
L0019,L0042,10.0,0.16666666666666666,10
L0019,L0043,48.0,0.8,48
L0019,L0044,12.0,0.2,12
L0019,L0045,29.0,0.48333333333333334,29
L0019,L0046,53.0,0.8833333333333333,53
L0019,L0047,40.0,0.6666666666666666,40
L0019,L0048,47.0,0.7833333333333333,47
L0019,L0049,19.0,0.31666666666666665,19
L0019,L0050,8.0,0.13333333333333333,8
L0019,L0051,25.0,0.4166666666666667,25
L0019,L0052,57.0,0.95,57
L0019,L0053,8.0,0.13333333333333333,8
L0019,L0054,10.0,0.16666666666666666,10
L0019,L0055,52.0,0.8666666666666667,52
L0019,L0056,34.0,0.5666666666666667,34
L0019,L0057,64.0,1.0666666666666667,64
L0019,L0058,11.0,0.18333333333333332,11
L0019,L0059,9.0,0.15,9
L0019,L0060,14.0,0.23333333333333334,14
L0019,L0061,37.0,0.6166666666666667,37
L0019,L0062,21.0,0.35,21
L0019,L0063,49.0,0.8166666666666667,49
L0019,L0064,25.0,0.4166666666666667,25
L0019,L0065,30.0,0.5,30
L0019,L0066,40.0,0.6666666666666666,40
L0019,L0067,27.0,0.45,27
L0019,L0068,47.0,0.7833333333333333,47
L0019,L0069,19.0,0.31666666666666665,19
L0019,L0070,29.0,0.48333333333333334,29
L0019,L0071,48.0,0.8,48
L0019,L0072,47.0,0.7833333333333333,47
L0019,L0073,42.0,0.7,42
L0019,L0074,18.0,0.3,18
L0019,L0075,15.0,0.25,15
L0019,L0076,26.0,0.43333333333333335,26
L0019,L0077,36.0,0.6,36
L0019,L0078,45.0,0.75,45
L0020,L0000,52.0,0.8666666666666667,52
L0020,L0001,16.0,0.26666666666666666,16
L0020,L0002,51.0,0.85,51
L0020,L0003,71.0,1.1833333333333333,71
L0020,L0004,47.0,0.7833333333333333,47
L0020,L0005,48.0,0.8,48
L0020,L0006,53.0,0.8833333333333333,53
L0020,L0007,52.0,0.8666666666666667,52
L0020,L0008,36.0,0.6,36
L0020,L0009,38.0,0.6333333333333333,38
L0020,L0010,13.0,0.21666666666666667,13
L0020,L0011,24.0,0.4,24
L0020,L0012,37.0,0.6166666666666667,37
L0020,L0013,10.0,0.16666666666666666,10
L0020,L0014,29.0,0.48333333333333334,29
L0020,L0015,51.0,0.85,51
L0020,L0016,37.0,0.6166666666666667,37
L0020,L0017,32.0,0.5333333333333333,32
L0020,L0018,26.0,0.43333333333333335,26
L0020,L0019,42.0,0.7,42
L0020,L0020,0.0,0.0,0
L0020,L0021,47.0,0.7833333333333333,47
L0020,L0022,48.0,0.8,48
L0020,L0023,20.0,0.3333333333333333,20
L0020,L0024,49.0,0.8166666666666667,49
L0020,L0025,13.0,0.21666666666666667,13
L0020,L0026,35.0,0.5833333333333334,35
L0020,L0027,11.0,0.18333333333333332,11
L0020,L0028,25.0,0.4166666666666667,25
L0020,L0029,38.0,0.6333333333333333,38
L0020,L0030,42.0,0.7,42
L0020,L0031,13.0,0.21666666666666667,13
L0020,L0032,64.0,1.0666666666666667,64
L0020,L0033,42.0,0.7,42
L0020,L0034,28.0,0.4666666666666667,28
L0020,L0035,39.0,0.65,39
L0020,L0036,21.0,0.35,21
L0020,L0037,32.0,0.5333333333333333,32
L0020,L0038,39.0,0.65,39
L0020,L0039,62.0,1.0333333333333334,62
L0020,L0040,22.0,0.36666666666666664,22
L0020,L0041,26.0,0.43333333333333335,26
L0020,L0042,49.0,0.8166666666666667,49
L0020,L0043,54.0,0.9,54
L0020,L0044,52.0,0.8666666666666667,52
L0020,L0045,16.0,0.26666666666666666,16
L0020,L0046,31.0,0.5166666666666667,31
L0020,L0047,3.0,0.05,3
L0020,L0048,11.0,0.18333333333333332,11
L0020,L0049,35.0,0.5833333333333334,35
L0020,L0050,36.0,0.6,36
L0020,L0051,45.0,0.75,45
L0020,L0052,51.0,0.85,51
L0020,L0053,37.0,0.6166666666666667,37
L0020,L0054,51.0,0.85,51
L0020,L0055,61.0,1.0166666666666666,61
L0020,L0056,12.0,0.2,12
L0020,L0057,49.0,0.8166666666666667,49
L0020,L0058,37.0,0.6166666666666667,37
L0020,L0059,44.0,0.7333333333333333,44
L0020,L0060,31.0,0.5166666666666667,31
L0020,L0061,13.0,0.21666666666666667,13
L0020,L0062,28.0,0.4666666666666667,28
L0020,L0063,8.0,0.13333333333333333,8
L0020,L0064,54.0,0.9,54
L0020,L0065,56.0,0.9333333333333333,56
L0020,L0066,45.0,0.75,45
L0020,L0067,25.0,0.4166666666666667,25
L0020,L0068,10.0,0.16666666666666666,10
L0020,L0069,53.0,0.8833333333333333,53
L0020,L0070,40.0,0.6666666666666666,40
L0020,L0071,45.0,0.75,45
L0020,L0072,29.0,0.48333333333333334,29
L0020,L0073,2.0,0.03333333333333333,2
L0020,L0074,47.0,0.7833333333333333,47
L0020,L0075,38.0,0.6333333333333333,38
L0020,L0076,43.0,0.7166666666666667,43
L0020,L0077,7.0,0.11666666666666667,7
L0020,L0078,56.0,0.9333333333333333,56
L0021,L0000,81.0,1.35,81
L0021,L0001,58.0,0.9666666666666667,58
L0021,L0002,6.0,0.1,6
L0021,L0003,57.0,0.95,57
L0021,L0004,10.0,0.16666666666666666,10
L0021,L0005,50.0,0.8333333333333334,50
L0021,L0006,30.0,0.5,30
L0021,L0007,61.0,1.0166666666666666,61
L0021,L0008,14.0,0.23333333333333334,14
L0021,L0009,10.0,0.16666666666666666,10
L0021,L0010,57.0,0.95,57
L0021,L0011,25.0,0.4166666666666667,25
L0021,L0012,42.0,0.7,42
L0021,L0013,40.0,0.6666666666666666,40
L0021,L0014,19.0,0.31666666666666665,19
L0021,L0015,25.0,0.4166666666666667,25
L0021,L0016,12.0,0.2,12
L0021,L0017,36.0,0.6,36
L0021,L0018,48.0,0.8,48
L0021,L0019,68.0,1.1333333333333333,68
L0021,L0020,47.0,0.7833333333333333,47
L0021,L0021,0.0,0.0,0
L0021,L0022,36.0,0.6,36
L0021,L0023,43.0,0.7166666666666667,43
L0021,L0024,78.0,1.3,78
L0021,L0025,56.0,0.9333333333333333,56
L0021,L0026,39.0,0.65,39
L0021,L0027,53.0,0.8833333333333333,53
L0021,L0028,63.0,1.05,63
L0021,L0029,63.0,1.05,63
L0021,L0030,69.0,1.15,69
L0021,L0031,35.0,0.5833333333333334,35
L0021,L0032,49.0,0.8166666666666667,49
L0021,L0033,63.0,1.05,63
L0021,L0034,19.0,0.31666666666666665,19
L0021,L0035,56.0,0.9333333333333333,56
L0021,L0036,33.0,0.55,33
L0021,L0037,49.0,0.8166666666666667,49
L0021,L0038,59.0,0.9833333333333333,59
L0021,L0039,47.0,0.7833333333333333,47
L0021,L0040,53.0,0.8833333333333333,53
L0021,L0041,50.0,0.8333333333333334,50
L0021,L0042,77.0,1.2833333333333334,77
L0021,L0043,37.0,0.6166666666666667,37
L0021,L0044,79.0,1.3166666666666667,79
L0021,L0045,55.0,0.9166666666666666,55
L0021,L0046,17.0,0.2833333333333333,17
L0021,L0047,47.0,0.7833333333333333,47
L0021,L0048,37.0,0.6166666666666667,37
L0021,L0049,51.0,0.85,51
L0021,L0050,65.0,1.0833333333333333,65
L0021,L0051,51.0,0.85,51
L0021,L0052,23.0,0.38333333333333336,23
L0021,L0053,67.0,1.1166666666666667,67
L0021,L0054,77.0,1.2833333333333334,77
L0021,L0055,43.0,0.7166666666666667,43
L0021,L0056,55.0,0.9166666666666666,55
L0021,L0057,11.0,0.18333333333333332,11
L0021,L0058,59.0,0.9833333333333333,59
L0021,L0059,74.0,1.2333333333333334,74
L0021,L0060,56.0,0.9333333333333333,56
L0021,L0061,40.0,0.6666666666666666,40
L0021,L0062,49.0,0.8166666666666667,49
L0021,L0063,46.0,0.7666666666666667,46
L0021,L0064,61.0,1.0166666666666666,61
L0021,L0065,59.0,0.9833333333333333,59
L0021,L0066,36.0,0.6,36
L0021,L0067,43.0,0.7166666666666667,43
L0021,L0068,54.0,0.9,54
L0021,L0069,65.0,1.0833333333333333,65
L0021,L0070,44.0,0.7333333333333333,44
L0021,L0071,27.0,0.45,27
L0021,L0072,23.0,0.38333333333333336,23
L0021,L0073,47.0,0.7833333333333333,47
L0021,L0074,59.0,0.9833333333333333,59
L0021,L0075,55.0,0.9166666666666666,55
L0021,L0076,49.0,0.8166666666666667,49
L0021,L0077,49.0,0.8166666666666667,49
L0021,L0078,43.0,0.7166666666666667,43
L0022,L0000,55.0,0.9166666666666666,55
L0022,L0001,64.0,1.0666666666666667,64
L0022,L0002,41.0,0.6833333333333333,41
L0022,L0003,25.0,0.4166666666666667,25
L0022,L0004,27.0,0.45,27
L0022,L0005,17.0,0.2833333333333333,17
L0022,L0006,12.0,0.2,12
L0022,L0007,29.0,0.48333333333333334,29
L0022,L0008,27.0,0.45,27
L0022,L0009,36.0,0.6,36
L0022,L0010,53.0,0.8833333333333333,53
L0022,L0011,42.0,0.7,42
L0022,L0012,16.0,0.26666666666666666,16
L0022,L0013,49.0,0.8166666666666667,49
L0022,L0014,30.0,0.5,30
L0022,L0015,15.0,0.25,15
L0022,L0016,39.0,0.65,39
L0022,L0017,17.0,0.2833333333333333,17
L0022,L0018,30.0,0.5,30
L0022,L0019,43.0,0.7166666666666667,43
L0022,L0020,48.0,0.8,48
L0022,L0021,36.0,0.6,36
L0022,L0022,0.0,0.0,0
L0022,L0023,32.0,0.5333333333333333,32
L0022,L0024,53.0,0.8833333333333333,53
L0022,L0025,50.0,0.8333333333333334,50
L0022,L0026,16.0,0.26666666666666666,16
L0022,L0027,59.0,0.9833333333333333,59
L0022,L0028,49.0,0.8166666666666667,49
L0022,L0029,39.0,0.65,39
L0022,L0030,45.0,0.75,45
L0022,L0031,39.0,0.65,39
L0022,L0032,17.0,0.2833333333333333,17
L0022,L0033,37.0,0.6166666666666667,37
L0022,L0034,34.0,0.5666666666666667,34
L0022,L0035,30.0,0.5,30
L0022,L0036,29.0,0.48333333333333334,29
L0022,L0037,27.0,0.45,27
L0022,L0038,33.0,0.55,33
L0022,L0039,15.0,0.25,15
L0022,L0040,39.0,0.65,39
L0022,L0041,33.0,0.55,33
L0022,L0042,52.0,0.8666666666666667,52
L0022,L0043,7.0,0.11666666666666667,7
L0022,L0044,53.0,0.8833333333333333,53
L0022,L0045,46.0,0.7666666666666667,46
L0022,L0046,30.0,0.5,30
L0022,L0047,47.0,0.7833333333333333,47
L0022,L0048,44.0,0.7333333333333333,44
L0022,L0049,26.0,0.43333333333333335,26
L0022,L0050,43.0,0.7166666666666667,43
L0022,L0051,20.0,0.3333333333333333,20
L0022,L0052,17.0,0.2833333333333333,17
L0022,L0053,46.0,0.7666666666666667,46
L0022,L0054,50.0,0.8333333333333334,50
L0022,L0055,14.0,0.23333333333333334,14
L0022,L0056,49.0,0.8166666666666667,49
L0022,L0057,28.0,0.4666666666666667,28
L0022,L0058,34.0,0.5666666666666667,34
L0022,L0059,51.0,0.85,51
L0022,L0060,35.0,0.5833333333333334,35
L0022,L0061,37.0,0.6166666666666667,37
L0022,L0062,30.0,0.5,30
L0022,L0063,53.0,0.8833333333333333,53
L0022,L0064,28.0,0.4666666666666667,28
L0022,L0065,25.0,0.4166666666666667,25
L0022,L0066,4.0,0.06666666666666667,4
L0022,L0067,27.0,0.45,27
L0022,L0068,58.0,0.9666666666666667,58
L0022,L0069,34.0,0.5666666666666667,34
L0022,L0070,15.0,0.25,15
L0022,L0071,10.0,0.16666666666666666,10
L0022,L0072,25.0,0.4166666666666667,25
L0022,L0073,49.0,0.8166666666666667,49
L0022,L0074,29.0,0.48333333333333334,29
L0022,L0075,29.0,0.48333333333333334,29
L0022,L0076,19.0,0.31666666666666665,19
L0022,L0077,46.0,0.7666666666666667,46
L0022,L0078,9.0,0.15,9
L0023,L0000,40.0,0.6666666666666666,40
L0023,L0001,35.0,0.5833333333333334,35
L0023,L0002,48.0,0.8,48
L0023,L0003,52.0,0.8666666666666667,52
L0023,L0004,40.0,0.6666666666666666,40
L0023,L0005,28.0,0.4666666666666667,28
L0023,L0006,39.0,0.65,39
L0023,L0007,33.0,0.55,33
L0023,L0008,30.0,0.5,30
L0023,L0009,37.0,0.6166666666666667,37
L0023,L0010,23.0,0.38333333333333336,23
L0023,L0011,30.0,0.5,30
L0023,L0012,19.0,0.31666666666666665,19
L0023,L0013,25.0,0.4166666666666667,25
L0023,L0014,26.0,0.43333333333333335,26
L0023,L0015,39.0,0.65,39
L0023,L0016,38.0,0.6333333333333333,38
L0023,L0017,16.0,0.26666666666666666,16
L0023,L0018,8.0,0.13333333333333333,8
L0023,L0019,28.0,0.4666666666666667,28
L0023,L0020,20.0,0.3333333333333333,20
L0023,L0021,43.0,0.7166666666666667,43
L0023,L0022,32.0,0.5333333333333333,32
L0023,L0023,0.0,0.0,0
L0023,L0024,37.0,0.6166666666666667,37
L0023,L0025,19.0,0.31666666666666665,19
L0023,L0026,17.0,0.2833333333333333,17
L0023,L0027,30.0,0.5,30
L0023,L0028,21.0,0.35,21
L0023,L0029,23.0,0.38333333333333336,23
L0023,L0030,29.0,0.48333333333333334,29
L0023,L0031,17.0,0.2833333333333333,17
L0023,L0032,46.0,0.7666666666666667,46
L0023,L0033,26.0,0.43333333333333335,26
L0023,L0034,28.0,0.4666666666666667,28
L0023,L0035,21.0,0.35,21
L0023,L0036,12.0,0.2,12
L0023,L0037,13.0,0.21666666666666667,13
L0023,L0038,22.0,0.36666666666666664,22
L0023,L0039,45.0,0.75,45
L0023,L0040,11.0,0.18333333333333332,11
L0023,L0041,9.0,0.15,9
L0023,L0042,37.0,0.6166666666666667,37
L0023,L0043,37.0,0.6166666666666667,37
L0023,L0044,39.0,0.65,39
L0023,L0045,16.0,0.26666666666666666,16
L0023,L0046,28.0,0.4666666666666667,28
L0023,L0047,18.0,0.3,18
L0023,L0048,21.0,0.35,21
L0023,L0049,16.0,0.26666666666666666,16
L0023,L0050,23.0,0.38333333333333336,23
L0023,L0051,25.0,0.4166666666666667,25
L0023,L0052,39.0,0.65,39
L0023,L0053,25.0,0.4166666666666667,25
L0023,L0054,37.0,0.6166666666666667,37
L0023,L0055,44.0,0.7333333333333333,44
L0023,L0056,19.0,0.31666666666666665,19
L0023,L0057,42.0,0.7,42
L0023,L0058,20.0,0.3333333333333333,20
L0023,L0059,33.0,0.55,33
L0023,L0060,15.0,0.25,15
L0023,L0061,11.0,0.18333333333333332,11
L0023,L0062,9.0,0.15,9
L0023,L0063,26.0,0.43333333333333335,26
L0023,L0064,35.0,0.5833333333333334,35
L0023,L0065,36.0,0.6,36
L0023,L0066,29.0,0.48333333333333334,29
L0023,L0067,6.0,0.1,6
L0023,L0068,29.0,0.48333333333333334,29
L0023,L0069,34.0,0.5666666666666667,34
L0023,L0070,21.0,0.35,21
L0023,L0071,31.0,0.5166666666666667,31
L0023,L0072,22.0,0.36666666666666664,22
L0023,L0073,21.0,0.35,21
L0023,L0074,28.0,0.4666666666666667,28
L0023,L0075,19.0,0.31666666666666665,19
L0023,L0076,24.0,0.4,24
L0023,L0077,16.0,0.26666666666666666,16
L0023,L0078,38.0,0.6333333333333333,38
L0024,L0000,5.0,0.08333333333333333,5
L0024,L0001,57.0,0.95,57
L0024,L0002,83.0,1.3833333333333333,83
L0024,L0003,61.0,1.0166666666666666,61
L0024,L0004,72.0,1.2,72
L0024,L0005,38.0,0.6333333333333333,38
L0024,L0006,64.0,1.0666666666666667,64
L0024,L0007,30.0,0.5,30
L0024,L0008,65.0,1.0833333333333333,65
L0024,L0009,72.0,1.2,72
L0024,L0010,41.0,0.6833333333333333,41
L0024,L0011,66.0,1.1,66
L0024,L0012,39.0,0.65,39
L0024,L0013,57.0,0.95,57
L0024,L0014,61.0,1.0166666666666666,61
L0024,L0015,66.0,1.1,66
L0024,L0016,73.0,1.2166666666666666,73
L0024,L0017,44.0,0.7333333333333333,44
L0024,L0018,31.0,0.5166666666666667,31
L0024,L0019,11.0,0.18333333333333332,11
L0024,L0020,49.0,0.8166666666666667,49
L0024,L0021,78.0,1.3,78
L0024,L0022,53.0,0.8833333333333333,53
L0024,L0023,37.0,0.6166666666666667,37
L0024,L0024,0.0,0.0,0
L0024,L0025,38.0,0.6333333333333333,38
L0024,L0026,41.0,0.6833333333333333,41
L0024,L0027,55.0,0.9166666666666666,55
L0024,L0028,25.0,0.4166666666666667,25
L0024,L0029,16.0,0.26666666666666666,16
L0024,L0030,10.0,0.16666666666666666,10
L0024,L0031,52.0,0.8666666666666667,52
L0024,L0032,59.0,0.9833333333333333,59
L0024,L0033,17.0,0.2833333333333333,17
L0024,L0034,63.0,1.05,63
L0024,L0035,24.0,0.4,24
L0024,L0036,47.0,0.7833333333333333,47
L0024,L0037,30.0,0.5,30
L0024,L0038,21.0,0.35,21
L0024,L0039,59.0,0.9833333333333333,59
L0024,L0040,29.0,0.48333333333333334,29
L0024,L0041,29.0,0.48333333333333334,29
L0024,L0042,2.0,0.03333333333333333,2
L0024,L0043,58.0,0.9666666666666667,58
L0024,L0044,5.0,0.08333333333333333,5
L0024,L0045,34.0,0.5666666666666667,34
L0024,L0046,63.0,1.05,63
L0024,L0047,46.0,0.7666666666666667,46
L0024,L0048,55.0,0.9166666666666666,55
L0024,L0049,29.0,0.48333333333333334,29
L0024,L0050,15.0,0.25,15
L0024,L0051,34.0,0.5666666666666667,34
L0024,L0052,67.0,1.1166666666666667,67
L0024,L0053,13.0,0.21666666666666667,13
L0024,L0054,6.0,0.1,6
L0024,L0055,61.0,1.0166666666666666,61
L0024,L0056,39.0,0.65,39
L0024,L0057,74.0,1.2333333333333334,74
L0024,L0058,21.0,0.35,21
L0024,L0059,6.0,0.1,6
L0024,L0060,23.0,0.38333333333333336,23
L0024,L0061,45.0,0.75,45
L0024,L0062,30.0,0.5,30
L0024,L0063,55.0,0.9166666666666666,55
L0024,L0064,33.0,0.55,33
L0024,L0065,38.0,0.6333333333333333,38
L0024,L0066,50.0,0.8333333333333334,50
L0024,L0067,36.0,0.6,36
L0024,L0068,52.0,0.8666666666666667,52
L0024,L0069,25.0,0.4166666666666667,25
L0024,L0070,39.0,0.65,39
L0024,L0071,58.0,0.9666666666666667,58
L0024,L0072,56.0,0.9333333333333333,56
L0024,L0073,49.0,0.8166666666666667,49
L0024,L0074,27.0,0.45,27
L0024,L0075,25.0,0.4166666666666667,25
L0024,L0076,36.0,0.6,36
L0024,L0077,42.0,0.7,42
L0024,L0078,55.0,0.9166666666666666,55
L0025,L0000,41.0,0.6833333333333333,41
L0025,L0001,22.0,0.36666666666666664,22
L0025,L0002,60.0,1.0,60
L0025,L0003,69.0,1.15,69
L0025,L0004,54.0,0.9,54
L0025,L0005,45.0,0.75,45
L0025,L0006,57.0,0.95,57
L0025,L0007,46.0,0.7666666666666667,46
L0025,L0008,44.0,0.7333333333333333,44
L0025,L0009,47.0,0.7833333333333333,47
L0025,L0010,5.0,0.08333333333333333,5
L0025,L0011,36.0,0.6,36
L0025,L0012,36.0,0.6,36
L0025,L0013,22.0,0.36666666666666664,22
L0025,L0014,38.0,0.6333333333333333,38
L0025,L0015,56.0,0.9333333333333333,56
L0025,L0016,47.0,0.7833333333333333,47
L0025,L0017,33.0,0.55,33
L0025,L0018,22.0,0.36666666666666664,22
L0025,L0019,33.0,0.55,33
L0025,L0020,13.0,0.21666666666666667,13
L0025,L0021,56.0,0.9333333333333333,56
L0025,L0022,50.0,0.8333333333333334,50
L0025,L0023,19.0,0.31666666666666665,19
L0025,L0024,38.0,0.6333333333333333,38
L0025,L0025,0.0,0.0,0
L0025,L0026,35.0,0.5833333333333334,35
L0025,L0027,19.0,0.31666666666666665,19
L0025,L0028,13.0,0.21666666666666667,13
L0025,L0029,30.0,0.5,30
L0025,L0030,32.0,0.5333333333333333,32
L0025,L0031,22.0,0.36666666666666664,22
L0025,L0032,64.0,1.0666666666666667,64
L0025,L0033,34.0,0.5666666666666667,34
L0025,L0034,38.0,0.6333333333333333,38
L0025,L0035,33.0,0.55,33
L0025,L0036,25.0,0.4166666666666667,25
L0025,L0037,28.0,0.4666666666666667,28
L0025,L0038,32.0,0.5333333333333333,32
L0025,L0039,63.0,1.05,63
L0025,L0040,14.0,0.23333333333333334,14
L0025,L0041,21.0,0.35,21
L0025,L0042,38.0,0.6333333333333333,38
L0025,L0043,55.0,0.9166666666666666,55
L0025,L0044,41.0,0.6833333333333333,41
L0025,L0045,5.0,0.08333333333333333,5
L0025,L0046,40.0,0.6666666666666666,40
L0025,L0047,11.0,0.18333333333333332,11
L0025,L0048,22.0,0.36666666666666664,22
L0025,L0049,31.0,0.5166666666666667,31
L0025,L0050,26.0,0.43333333333333335,26
L0025,L0051,41.0,0.6833333333333333,41
L0025,L0052,56.0,0.9333333333333333,56
L0025,L0053,27.0,0.45,27
L0025,L0054,40.0,0.6666666666666666,40
L0025,L0055,62.0,1.0333333333333334,62
L0025,L0056,3.0,0.05,3
L0025,L0057,57.0,0.95,57
L0025,L0058,30.0,0.5,30
L0025,L0059,33.0,0.55,33
L0025,L0060,24.0,0.4,24
L0025,L0061,17.0,0.2833333333333333,17
L0025,L0062,24.0,0.4,24
L0025,L0063,19.0,0.31666666666666665,19
L0025,L0064,49.0,0.8166666666666667,49
L0025,L0065,52.0,0.8666666666666667,52
L0025,L0066,47.0,0.7833333333333333,47
L0025,L0067,24.0,0.4,24
L0025,L0068,16.0,0.26666666666666666,16
L0025,L0069,46.0,0.7666666666666667,46
L0025,L0070,39.0,0.65,39
L0025,L0071,48.0,0.8,48
L0025,L0072,36.0,0.6,36
L0025,L0073,13.0,0.21666666666666667,13
L0025,L0074,41.0,0.6833333333333333,41
L0025,L0075,32.0,0.5333333333333333,32
L0025,L0076,40.0,0.6666666666666666,40
L0025,L0077,8.0,0.13333333333333333,8
L0025,L0078,56.0,0.9333333333333333,56
L0026,L0000,44.0,0.7333333333333333,44
L0026,L0001,50.0,0.8333333333333334,50
L0026,L0002,44.0,0.7333333333333333,44
L0026,L0003,37.0,0.6166666666666667,37
L0026,L0004,32.0,0.5333333333333333,32
L0026,L0005,15.0,0.25,15
L0026,L0006,25.0,0.4166666666666667,25
L0026,L0007,24.0,0.4,24
L0026,L0008,26.0,0.43333333333333335,26
L0026,L0009,35.0,0.5833333333333334,35
L0026,L0010,39.0,0.65,39
L0026,L0011,36.0,0.6,36
L0026,L0012,5.0,0.08333333333333333,5
L0026,L0013,37.0,0.6166666666666667,37
L0026,L0014,26.0,0.43333333333333335,26
L0026,L0015,26.0,0.43333333333333335,26
L0026,L0016,37.0,0.6166666666666667,37
L0026,L0017,5.0,0.08333333333333333,5
L0026,L0018,15.0,0.25,15
L0026,L0019,31.0,0.5166666666666667,31
L0026,L0020,35.0,0.5833333333333334,35
L0026,L0021,39.0,0.65,39
L0026,L0022,16.0,0.26666666666666666,16
L0026,L0023,17.0,0.2833333333333333,17
L0026,L0024,41.0,0.6833333333333333,41
L0026,L0025,35.0,0.5833333333333334,35
L0026,L0026,0.0,0.0,0
L0026,L0027,45.0,0.75,45
L0026,L0028,34.0,0.5666666666666667,34
L0026,L0029,26.0,0.43333333333333335,26
L0026,L0030,33.0,0.55,33
L0026,L0031,27.0,0.45,27
L0026,L0032,30.0,0.5,30
L0026,L0033,26.0,0.43333333333333335,26
L0026,L0034,29.0,0.48333333333333334,29
L0026,L0035,19.0,0.31666666666666665,19
L0026,L0036,17.0,0.2833333333333333,17
L0026,L0037,13.0,0.21666666666666667,13
L0026,L0038,22.0,0.36666666666666664,22
L0026,L0039,29.0,0.48333333333333334,29
L0026,L0040,24.0,0.4,24
L0026,L0041,18.0,0.3,18
L0026,L0042,41.0,0.6833333333333333,41
L0026,L0043,22.0,0.36666666666666664,22
L0026,L0044,42.0,0.7,42
L0026,L0045,31.0,0.5166666666666667,31
L0026,L0046,27.0,0.45,27
L0026,L0047,33.0,0.55,33
L0026,L0048,32.0,0.5333333333333333,32
L0026,L0049,14.0,0.23333333333333334,14
L0026,L0050,30.0,0.5,30
L0026,L0051,14.0,0.23333333333333334,14
L0026,L0052,27.0,0.45,27
L0026,L0053,32.0,0.5333333333333333,32
L0026,L0054,40.0,0.6666666666666666,40
L0026,L0055,29.0,0.48333333333333334,29
L0026,L0056,35.0,0.5833333333333334,35
L0026,L0057,34.0,0.5666666666666667,34
L0026,L0058,22.0,0.36666666666666664,22
